video_id,video_title,stream_date,song_order,start_seconds,timestamp,song_title,artist,artist_missing_in_source,entry_type,category,raw_entry,youtube_url,source_comment_id,source_comment_author,source_comment_published,source_comment_is_pinned,scraped_at,parse_status
I5Ivdi3yRik,【歌回】週末深夜歌回🌸睡不著嗎？來這裡充個電，深夜悄悄話歌回💬【伴睡歌回 141｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-07,1,1376,00:22:56,咕嘰咕嘰,孫燕姿,false,song,,01.  00:22:56   咕嘰咕嘰 / 孫燕姿,https://www.youtube.com/watch?v=I5Ivdi3yRik&t=1376s,Ugyg-dnEKlsbSp10zCJ4AaABAg,@MOMO-no3rc,20 小時前,true,2026-06-08T14:51:54.483Z,ok
I5Ivdi3yRik,【歌回】週末深夜歌回🌸睡不著嗎？來這裡充個電，深夜悄悄話歌回💬【伴睡歌回 141｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-07,2,2031,00:33:51,道聽塗說,林芯儀,false,song,,02.  00:33:51   道聽塗說 / 林芯儀,https://www.youtube.com/watch?v=I5Ivdi3yRik&t=2031s,Ugyg-dnEKlsbSp10zCJ4AaABAg,@MOMO-no3rc,20 小時前,true,2026-06-08T14:51:54.483Z,ok
I5Ivdi3yRik,【歌回】週末深夜歌回🌸睡不著嗎？來這裡充個電，深夜悄悄話歌回💬【伴睡歌回 141｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-07,3,3903,01:05:03,手放開,李聖傑,false,song,,03.  01:05:03   手放開 / 李聖傑,https://www.youtube.com/watch?v=I5Ivdi3yRik&t=3903s,Ugyg-dnEKlsbSp10zCJ4AaABAg,@MOMO-no3rc,20 小時前,true,2026-06-08T14:51:54.483Z,ok
I5Ivdi3yRik,【歌回】週末深夜歌回🌸睡不著嗎？來這裡充個電，深夜悄悄話歌回💬【伴睡歌回 141｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-07,4,5618,01:33:38,Work from Home,Fifth Harmony,false,song,,04.  01:33:38   Work from Home / Fifth Harmony,https://www.youtube.com/watch?v=I5Ivdi3yRik&t=5618s,Ugyg-dnEKlsbSp10zCJ4AaABAg,@MOMO-no3rc,20 小時前,true,2026-06-08T14:51:54.483Z,ok
I5Ivdi3yRik,【歌回】週末深夜歌回🌸睡不著嗎？來這裡充個電，深夜悄悄話歌回💬【伴睡歌回 141｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-07,5,5986,01:39:46,Treat You Better,Shawn Mendes,false,song,,05.  01:39:46   Treat You Better / Shawn Mendes,https://www.youtube.com/watch?v=I5Ivdi3yRik&t=5986s,Ugyg-dnEKlsbSp10zCJ4AaABAg,@MOMO-no3rc,20 小時前,true,2026-06-08T14:51:54.483Z,ok
I5Ivdi3yRik,【歌回】週末深夜歌回🌸睡不著嗎？來這裡充個電，深夜悄悄話歌回💬【伴睡歌回 141｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-07,6,7331,02:02:11,聽爸爸的話,周杰倫,false,song,,06.  02:02:11   聽爸爸的話 / 周杰倫,https://www.youtube.com/watch?v=I5Ivdi3yRik&t=7331s,Ugyg-dnEKlsbSp10zCJ4AaABAg,@MOMO-no3rc,20 小時前,true,2026-06-08T14:51:54.483Z,ok
I5Ivdi3yRik,【歌回】週末深夜歌回🌸睡不著嗎？來這裡充個電，深夜悄悄話歌回💬【伴睡歌回 141｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-07,7,7594,02:06:34,聽媽媽的話,周杰倫,false,song,,07.  02:06:34   聽媽媽的話 / 周杰倫,https://www.youtube.com/watch?v=I5Ivdi3yRik&t=7594s,Ugyg-dnEKlsbSp10zCJ4AaABAg,@MOMO-no3rc,20 小時前,true,2026-06-08T14:51:54.483Z,ok
I5Ivdi3yRik,【歌回】週末深夜歌回🌸睡不著嗎？來這裡充個電，深夜悄悄話歌回💬【伴睡歌回 141｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-07,,7911,02:11:51,周表,,,category,周表,02:11:51  周表,https://www.youtube.com/watch?v=I5Ivdi3yRik&t=7911s,Ugyg-dnEKlsbSp10zCJ4AaABAg,@MOMO-no3rc,20 小時前,true,2026-06-08T14:51:54.483Z,ok
mPw-_y8DAic,【歌回】熱門爆紅歌曲🚀 夢回當年！那些霸榜的現象級神曲🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-03,1,1867,00:31:07,Tonight Tonight,The Smashing Pumpkins,false,song,,01.  00:31:07   Tonight Tonight / The Smashing Pumpkins,https://www.youtube.com/watch?v=mPw-_y8DAic&t=1867s,Ugys-gO4jdAU9NO_Xx14AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-04T11:38:57.495Z,ok
mPw-_y8DAic,【歌回】熱門爆紅歌曲🚀 夢回當年！那些霸榜的現象級神曲🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-03,2,2818,00:46:58,好想你,四葉草,false,song,,02.  00:46:58   好想你 / 四葉草,https://www.youtube.com/watch?v=mPw-_y8DAic&t=2818s,Ugys-gO4jdAU9NO_Xx14AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-04T11:38:57.495Z,ok
mPw-_y8DAic,【歌回】熱門爆紅歌曲🚀 夢回當年！那些霸榜的現象級神曲🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-03,3,4425,01:13:45,Good Time,Owl city&Carly Rae Jepsen,false,song,,03.  01:13:45   Good Time / Owl city & Carly Rae Jepsen,https://www.youtube.com/watch?v=mPw-_y8DAic&t=4425s,Ugys-gO4jdAU9NO_Xx14AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-04T11:38:57.495Z,ok
mPw-_y8DAic,【歌回】熱門爆紅歌曲🚀 夢回當年！那些霸榜的現象級神曲🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-03,4,5990,01:39:50,心願便利貼,元若藍,false,song,,04.  01:39:50   心願便利貼 / 元若藍,https://www.youtube.com/watch?v=mPw-_y8DAic&t=5990s,Ugys-gO4jdAU9NO_Xx14AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-04T11:38:57.495Z,ok
mPw-_y8DAic,【歌回】熱門爆紅歌曲🚀 夢回當年！那些霸榜的現象級神曲🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-03,5,6392,01:46:32,孤勇者,陳奕迅,false,song,,05.  01:46:32   孤勇者 / 陳奕迅,https://www.youtube.com/watch?v=mPw-_y8DAic&t=6392s,Ugys-gO4jdAU9NO_Xx14AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-04T11:38:57.495Z,ok
mPw-_y8DAic,【歌回】熱門爆紅歌曲🚀 夢回當年！那些霸榜的現象級神曲🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-03,6,8176,02:16:16,Call Me Maybe,Carly Rae Jepsen,false,song,,06.  02:16:16   Call Me Maybe / Carly Rae Jepsen,https://www.youtube.com/watch?v=mPw-_y8DAic&t=8176s,Ugys-gO4jdAU9NO_Xx14AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-04T11:38:57.495Z,ok
mPw-_y8DAic,【歌回】熱門爆紅歌曲🚀 夢回當年！那些霸榜的現象級神曲🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-03,7,8487,02:21:27,Counting Stars,OneRepublic,false,song,,07.  02:21:27   Counting Stars / OneRepublic,https://www.youtube.com/watch?v=mPw-_y8DAic&t=8487s,Ugys-gO4jdAU9NO_Xx14AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-04T11:38:57.495Z,ok
mPw-_y8DAic,【歌回】熱門爆紅歌曲🚀 夢回當年！那些霸榜的現象級神曲🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-06-03,8,9904,02:45:04,曖昧,楊丞琳,false,song,,08.  02:45:04   曖昧 / 楊丞琳,https://www.youtube.com/watch?v=mPw-_y8DAic&t=9904s,Ugys-gO4jdAU9NO_Xx14AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-04T11:38:57.495Z,ok
4xq0tLOhQeg,【歌回】週末深夜歌回🌸一起放鬆迎接六月吧～初見大歓迎🎤【伴睡歌回 140｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-05-31,1,1171,00:19:31,月亮惹的禍,張宇,false,song,,01.  00:19:31   月亮惹的禍 / 張宇,https://www.youtube.com/watch?v=4xq0tLOhQeg&t=1171s,UgybJKguNxjFEgCLHtZ4AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-01T12:01:29.373Z,ok
4xq0tLOhQeg,【歌回】週末深夜歌回🌸一起放鬆迎接六月吧～初見大歓迎🎤【伴睡歌回 140｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-05-31,2,2939,00:48:59,That Girl,David Choi,false,song,,02.  00:48:59   That Girl / David Choi,https://www.youtube.com/watch?v=4xq0tLOhQeg&t=2939s,UgybJKguNxjFEgCLHtZ4AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-01T12:01:29.373Z,ok
4xq0tLOhQeg,【歌回】週末深夜歌回🌸一起放鬆迎接六月吧～初見大歓迎🎤【伴睡歌回 140｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-05-31,3,3962,01:06:02,Firewalking,偶像練習生,false,song,,03.  01:06:02   Firewalking / 偶像練習生,https://www.youtube.com/watch?v=4xq0tLOhQeg&t=3962s,UgybJKguNxjFEgCLHtZ4AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-01T12:01:29.373Z,ok
4xq0tLOhQeg,【歌回】週末深夜歌回🌸一起放鬆迎接六月吧～初見大歓迎🎤【伴睡歌回 140｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-05-31,4,4247,01:10:47,It’s Ok,偶像練習生,false,song,,04.  01:10:47   It’s Ok / 偶像練習生,https://www.youtube.com/watch?v=4xq0tLOhQeg&t=4247s,UgybJKguNxjFEgCLHtZ4AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-01T12:01:29.373Z,ok
4xq0tLOhQeg,【歌回】週末深夜歌回🌸一起放鬆迎接六月吧～初見大歓迎🎤【伴睡歌回 140｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-05-31,5,5776,01:36:16,到不了,范瑋琪,false,song,,05.  01:36:16   到不了 / 范瑋琪,https://www.youtube.com/watch?v=4xq0tLOhQeg&t=5776s,UgybJKguNxjFEgCLHtZ4AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-01T12:01:29.373Z,ok
4xq0tLOhQeg,【歌回】週末深夜歌回🌸一起放鬆迎接六月吧～初見大歓迎🎤【伴睡歌回 140｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-05-31,6,6836,01:53:56,離開我,陶晶瑩,false,song,,06.  01:53:56   離開我 / 陶晶瑩,https://www.youtube.com/watch?v=4xq0tLOhQeg&t=6836s,UgybJKguNxjFEgCLHtZ4AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-01T12:01:29.373Z,ok
4xq0tLOhQeg,【歌回】週末深夜歌回🌸一起放鬆迎接六月吧～初見大歓迎🎤【伴睡歌回 140｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-05-31,7,7267,02:01:07,旋木,王菲,false,song,,07.  02:01:07   旋木 / 王菲,https://www.youtube.com/watch?v=4xq0tLOhQeg&t=7267s,UgybJKguNxjFEgCLHtZ4AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-01T12:01:29.373Z,ok
4xq0tLOhQeg,【歌回】週末深夜歌回🌸一起放鬆迎接六月吧～初見大歓迎🎤【伴睡歌回 140｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2026-05-31,,7981,02:13:01,周表+喵喵喵喵喵,,,category,周表,02:13:01  周表+喵喵喵喵喵,https://www.youtube.com/watch?v=4xq0tLOhQeg&t=7981s,UgybJKguNxjFEgCLHtZ4AaABAg,@MOMO-no3rc,17 小時前,true,2026-06-01T12:01:29.373Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,1,1731,00:28:51,心引力,蔡依林&王俊凱,false,song,,01.  00:28:51   心引力 / 蔡依林&王俊凱,https://www.youtube.com/watch?v=_GIrJFAYP14&t=1731s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,,2035,00:33:55,草莓主播登場,,,category,SP,00:33:55  草莓主播登場,https://www.youtube.com/watch?v=_GIrJFAYP14&t=2035s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,2,2825,00:47:05,我懷念的,孫燕姿,false,song,,02.  00:47:05   我懷念的 / 孫燕姿,https://www.youtube.com/watch?v=_GIrJFAYP14&t=2825s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,,3843,01:04:03,嗨~綾音醬!比起豆漿我更喜歡牛奶~,,,category,SP,01:04:03  嗨～綾音醬！比起豆漿我更喜歡牛奶～,https://www.youtube.com/watch?v=_GIrJFAYP14&t=3843s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,,3878,01:04:38,奇妙笑聲語錄,,,category,SP,01:04:38  奇妙笑聲語錄,https://www.youtube.com/watch?v=_GIrJFAYP14&t=3878s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,3,4411,01:13:31,惡作劇,王藍茵,false,song,,03.  01:13:31   惡作劇 / 王藍茵,https://www.youtube.com/watch?v=_GIrJFAYP14&t=4411s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,4,5658,01:34:18,一點點喜歡,鄧福如,false,song,,04.  01:34:18   一點點喜歡 / 鄧福如,https://www.youtube.com/watch?v=_GIrJFAYP14&t=5658s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,5,7218,02:00:18,指望,郁可唯,false,song,,05.  02:00:18   指望 / 郁可唯,https://www.youtube.com/watch?v=_GIrJFAYP14&t=7218s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,6,7810,02:10:10,好不容易,告五人,false,song,,06.  02:10:10   好不容易 / 告五人,https://www.youtube.com/watch?v=_GIrJFAYP14&t=7810s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,7,8206,02:16:46,會呼吸的痛,梁靜茹,false,song,,07.  02:16:46   會呼吸的痛 / 梁靜茹,https://www.youtube.com/watch?v=_GIrJFAYP14&t=8206s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
_GIrJFAYP14,【歌回】週末深夜歌回🌸用舒舒緩緩的歌曲 陪你睡眠🎵【伴睡歌回 99｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2025-06-22,,8597,02:23:17,旗袍音綾主播登場+梗圖組,,,category,SP,02:23:17  旗袍音綾主播登場+梗圖組,https://www.youtube.com/watch?v=_GIrJFAYP14&t=8597s,UgwAKQiqStycSez8YsB4AaABAg,@MOMO-no3rc,11 個月前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,1,1183,0:19:43,我是誰我是誰我是誰,MP魔幻力量,false,song,,01. 0:19:43   我是誰我是誰我是誰 / MP魔幻力量,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=1183s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,,2902,0:48:22,少女變成了一隻甲蟲(試唱),,,category,SP,0:48:22  少女變成了一隻甲蟲(試唱),https://www.youtube.com/watch?v=-AFsIUY7qNA&t=2902s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,2,3341,0:55:41,想和你看五月的晚霞,陳華,false,song,,02. 0:55:41   想和你看五月的晚霞 / 陳華,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=3341s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,3,4600,1:16:40,想要一起私奔到月球,五月天,false,song,,03. 1:16:40   想要一起私奔到月球 / 五月天,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=4600s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,4,5106,1:25:06,在這座城市遺失了你,告五人,false,song,,04. 1:25:06   在這座城市遺失了你 / 告五人,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=5106s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,,5506,01:31:46,JK草莓登場!!,,,category,SP,01:31:46  JK草莓登場!!,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=5506s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,,5618,01:33:38,椅子的悲鳴時間,,,category,SP,01:33:38  椅子的悲鳴時間:buffering:,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=5618s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,5,6333,1:45:33,當你孤單你會想起誰,張棟樑,false,song,,05. 1:45:33   當你孤單你會想起誰 / 張棟樑,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=6333s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,6,7531,2:05:31,浪浪浪浪浪浪浪流連,茄子蛋,false,song,,06. 2:05:31   浪浪浪浪浪浪浪流連 / 茄子蛋,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=7531s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,,8033,02:13:53,你好念快一點會變成喵?意外可愛,,,category,SP,02:13:53  你好念快一點會變成喵？意外可愛:yougotthis:,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=8033s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,7,8464,2:21:04,想見你想見你想見你,八三夭,false,song,,07. 2:21:04   想見你想見你想見你 / 八三夭,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=8464s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,8,8935,2:28:55,給我一億個理由忘記,A-Lin,false,song,,08. 2:28:55   給我一億個理由忘記 / A-Lin :eyes-purple-crying:,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=8935s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-AFsIUY7qNA,【歌回】九個字歌回🌸挑戰不可能！你能猜得到有哪些歌嗎 ♡  #初見歡迎【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-09-25,,9278,02:34:38,野生早餐哥開放點餐囉~,,,category,SP,02:34:38  野生早餐哥開放點餐囉~,https://www.youtube.com/watch?v=-AFsIUY7qNA&t=9278s,Ugy3z6SHZfl00auskf54AaABAg,@MOMO-no3rc,1 年前 (已編輯),true,2026-05-27T04:50:28.595Z,ok
-OlfX4LHmFQ,【歌回】周末深夜歌回💗這一週辛苦了，唱些可以放放鬆的歌曲！(๑•̀ㅂ•́)و✧【 深夜歌回 4｜伴睡歌回｜雜談｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-05-07,1,1191,00:19:51,安靜,周杰倫,false,song,,01. 00:19:51   安靜 / 周杰倫Jay Chou,https://www.youtube.com/watch?v=-OlfX4LHmFQ&t=1191s,UgwvEM7aQ7FP8aNH2054AaABAg,@MOMO-no3rc,3 年前,true,2026-05-27T04:50:28.595Z,ok
-OlfX4LHmFQ,【歌回】周末深夜歌回💗這一週辛苦了，唱些可以放放鬆的歌曲！(๑•̀ㅂ•́)و✧【 深夜歌回 4｜伴睡歌回｜雜談｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-05-07,2,3019,00:50:19,晴天娃娃,江語晨,false,song,,02. 00:50:19   晴天娃娃 / 江語晨,https://www.youtube.com/watch?v=-OlfX4LHmFQ&t=3019s,UgwvEM7aQ7FP8aNH2054AaABAg,@MOMO-no3rc,3 年前,true,2026-05-27T04:50:28.595Z,ok
-OlfX4LHmFQ,【歌回】周末深夜歌回💗這一週辛苦了，唱些可以放放鬆的歌曲！(๑•̀ㅂ•́)و✧【 深夜歌回 4｜伴睡歌回｜雜談｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-05-07,3,5136,01:25:36,至少還有你,林憶蓮,false,song,,03. 01:25:36   至少還有你 / 林憶蓮,https://www.youtube.com/watch?v=-OlfX4LHmFQ&t=5136s,UgwvEM7aQ7FP8aNH2054AaABAg,@MOMO-no3rc,3 年前,true,2026-05-27T04:50:28.595Z,ok
-OlfX4LHmFQ,【歌回】周末深夜歌回💗這一週辛苦了，唱些可以放放鬆的歌曲！(๑•̀ㅂ•́)و✧【 深夜歌回 4｜伴睡歌回｜雜談｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-05-07,,5543,01:32:23,想和你看五月的晚霞 (短清唱) + 開始一些經典(ㄌ)副歌,,,category,SP,01:32:23  想和你看五月的晚霞 (短清唱) + 開始一些經典(ㄌ)副歌,https://www.youtube.com/watch?v=-OlfX4LHmFQ&t=5543s,UgwvEM7aQ7FP8aNH2054AaABAg,@MOMO-no3rc,3 年前,true,2026-05-27T04:50:28.595Z,ok
-OlfX4LHmFQ,【歌回】周末深夜歌回💗這一週辛苦了，唱些可以放放鬆的歌曲！(๑•̀ㅂ•́)و✧【 深夜歌回 4｜伴睡歌回｜雜談｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-05-07,4,6614,01:50:14,與我無關 (PON了也無關),阿冗,false,song,,04. 01:50:14   與我無關 (PON了也無關)/ 阿冗,https://www.youtube.com/watch?v=-OlfX4LHmFQ&t=6614s,UgwvEM7aQ7FP8aNH2054AaABAg,@MOMO-no3rc,3 年前,true,2026-05-27T04:50:28.595Z,ok
-OlfX4LHmFQ,【歌回】周末深夜歌回💗這一週辛苦了，唱些可以放放鬆的歌曲！(๑•̀ㅂ•́)و✧【 深夜歌回 4｜伴睡歌回｜雜談｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-05-07,5,7174,01:59:34,雨傘情,黃乙玲,false,song,,05. 01:59:34   雨傘情 / 黃乙玲,https://www.youtube.com/watch?v=-OlfX4LHmFQ&t=7174s,UgwvEM7aQ7FP8aNH2054AaABAg,@MOMO-no3rc,3 年前,true,2026-05-27T04:50:28.595Z,ok
